ClaimId,id_lineitem,amt_lineitem,features
1293,7608,19.99,x
1293,7609,17.03,x
1293,7610,26,x
1294,7611,66.3,x
1294,7612,38.25,x
1294,7613,25.5,x
1294,7614,66.3,x
1294,7615,38.25,x
1294,7616,25.5,x
1294,7617,25.5,x
1294,7618,57.04,x
1295,7619,59,x
1295,7620,34.86,x
1295,7621,34,x
1296,7622,64,x
1296,7623,44,x
1296,7624,27,x
1296,7625,20,x
1296,7626,-5,x
1296,7627,20.75,x
1297,7628,124,x
1297,7629,83,x
1297,7630,112,x
1297,7631,27,x
1297,7632,99,x
1297,7633,66,x
1297,7634,44,x
1297,7635,105,x
1297,7636,300,x
1297,7637,21,x
1297,7638,25,x
1297,7639,14.6,x
1297,7640,20.43,x
1297,7641,170,x
1297,7642,33,x
1297,7643,136,x
1297,7644,28,x
1297,7645,16,x
1297,7646,124.16,x
1297,7647,48.52,x
1297,7648,35.8,x
1297,7649,50.5,x
1297,7650,620,x
1297,7651,1050,x
1297,7652,420,x
1297,7653,630,x
1297,7654,200,x
1297,7655,210,x
1297,7656,49.39,x
1297,7657,63,x
1297,7658,31.78,x
1297,7659,30.4,x
1297,7660,22,x
1297,7661,21.2,x
1297,7662,67,x
1297,7663,35.37,x
1297,7664,179,x
1297,7665,159,x
1297,7666,411,x
1297,7667,99,x
1297,7668,99,x
1297,7669,119,x
1297,7670,42.5,x
1297,7671,62,x
1297,7672,31,x
1297,7673,95,x
1297,7674,105,x
1297,7675,21,x
1297,7676,68,x
1297,7677,48.43,x
1297,7678,35.37,x
1297,7679,35.8,x
1297,7680,35.37,x
1297,7681,22,x
1297,7682,63,x
1297,7683,111,x
1297,7684,113,x
1297,7685,111.56,x
1297,7686,5.6,x
1298,7687,72,x
1298,7688,166.9,x
1298,7689,44,x
1298,7690,24.25,x
1298,7691,101.49,x
1298,7692,66.1,x
1298,7693,15,x
1298,7694,50.64,x
1299,7695,110,x
1299,7696,107,x
1299,7697,90,x
1299,7698,307,x
1299,7699,239,x
1299,7700,45.5,x
1299,7701,91.5,x
1299,7702,97,x
1299,7703,34.05,x
1299,7704,193,x
1300,7705,29,x
1300,7706,2.2,x
1300,7707,136.66,x
1300,7708,22,x
1300,7709,28.8,x
1301,7711,70,x
1301,7712,38,x
1301,7713,23,x
1301,7714,26.18,x
1301,7715,21.44,x
1301,7716,13.72,x
1301,7717,48.5,x
1302,7718,304,x
1302,7719,33.42,x
1302,7720,15.56,x
1302,7721,31.7,x
1302,7722,45.76,x
1302,7723,95.46,x
1303,7724,60.48,x
1303,7725,33.62,x
1303,7726,14.6,x
1303,7727,-5.43,x
1304,7728,112.5,x
1305,7729,88.6,x
1305,7730,39.74,x
1306,7731,56.3,x
1306,7732,49.1,x
1306,7733,65,x
1306,7734,33,x
1306,7735,21,x
1306,7736,19,x
1306,7737,20,x
1306,7738,15,x
1307,7739,21.23,x
1307,7740,3.5,x
1307,7741,64,x
1307,7742,29.95,x
1308,7744,139.5,x
1308,7745,59.05,x
1309,7746,56,x
1309,7747,29,x
1309,7748,10,x
1309,7749,38,x
1309,7750,15,x
1309,7751,25,x
1309,7752,41,x
1309,7753,48.5,x
1309,7754,62.38,x
1309,7755,56,x
1309,7756,29,x
1309,7757,10,x
1309,7758,62.38,x
1310,7759,141.78,x
1310,7760,67.58,x
1311,7761,198.16,x
1312,7762,50,x
1312,7763,7,x
1313,7764,39,x
1313,7765,31,x
1313,7766,2.6,x
1313,7767,25.55,x
1314,7768,184,x
1314,7769,284,x
1314,7770,85,x
1314,7771,7,x
1314,7772,131.25,x
1315,7773,68,x
1315,7774,15,x
1315,7775,39,x
1316,7776,62,x
1316,7777,23,x
1316,7778,19.25,x
1317,7779,39,x
1317,7780,3.85,x
1317,7781,67.75,x
1317,7782,45.49,x
1317,7783,17.45,x
1318,7784,80,x
1318,7785,212,x
1318,7786,0.75,x
1318,7787,43,x
1318,7788,19.66,x
1318,7789,84.89,x
1319,7790,353.91,x
1320,7791,62.25,x
1320,7792,25,x
1320,7793,5,x
1320,7794,169,x
1320,7795,24.4,x
1320,7796,119.95,x
1320,7797,67,x
1320,7798,27,x
1320,7799,30,x
1320,7800,62.25,x
1320,7801,67,x
1320,7802,27,x
1320,7803,30,x
1321,7804,40.42,x
1322,7805,139,x
1322,7806,31,x
1322,7807,31.24,x
1322,7808,59.23,x
1322,7809,228.33,x
1322,7810,240.02,x
1322,7811,33.91,x
1322,7812,22.95,x
1322,7813,0.12,x
1322,7814,0.3,x
1322,7815,20.56,x
1322,7816,24.45,x
1322,7817,18.6,x
1322,7818,0.35,x
1322,7819,0.3,x
1322,7820,0.12,x
1322,7821,46.86,x
1322,7822,30.84,x
1322,7823,46.86,x
1322,7824,30.84,x
1322,7825,0.35,x
1322,7826,0.3,x
1322,7827,0.12,x
1323,7828,95,x
1323,7829,95,x
1323,7830,49,x
1324,7831,74,x
1324,7832,180,x
1324,7833,2,x
1324,7834,75,x
1324,7835,104,x
1324,7836,95.92,x
1324,7837,126.55,x
1324,7838,30,x
1324,7839,84.88,x
1325,7840,93.79,x
1325,7841,48.6,x
1325,7842,15.07,x
1326,7843,39,x
1326,7844,49,x
1326,7845,75.24,x
1326,7846,21.44,x
1326,7847,163,x
1326,7848,35,x
1326,7849,11.5,x
1327,7850,58,x
1327,7851,3.95,x
1327,7852,45,x
1328,7853,120.5,x
1328,7854,42.5,x
1328,7855,29.5,x
1328,7856,19.7,x
1328,7857,75.5,x
1328,7858,31.7,x
1328,7859,327.5,x
1329,7860,73.33,x
1329,7861,6.21,x
1330,7862,252,x
1330,7863,699,x
1331,7864,252,x
1331,7865,699,x
1332,7866,64.26,x
1332,7867,29,x
1332,7868,51.6,x
1332,7869,-32.64,x
1332,7870,68.12,x
1332,7871,27.04,x
1332,7872,49.92,x
1332,7873,-17.52,x
1332,7874,46.21,x
1332,7875,157,x
1332,7876,78.25,x
1333,7877,147.9,x
1334,7878,68.8,x
1335,7879,22,x
1335,7880,68.28,x
1335,7881,95,x
1335,7882,395,x
1336,7883,153.71,x
1337,7884,3.76,x
1337,7885,20.25,x
1338,7886,75.19,x
1338,7887,32,x
1338,7888,32,x
1338,7889,25.75,x
1338,7890,29,x
1338,7891,77.85,x
1339,7892,378,x
1339,7893,56.7,x
1339,7894,27,x
1339,7895,4.05,x
1339,7896,27,x
1339,7897,4.05,x
1340,7898,10,x
1341,7899,7.52,x
1342,7900,59,x
1342,7901,52.5,x
1342,7902,44.44,x
1342,7903,22.1,x
1343,7904,57.5,x
1343,7905,-22.5,x
1343,7906,92.5,x
1343,7907,6.9375,x
1344,7908,26,x
1344,7909,12,x
1344,7910,12,x
1344,7911,32,x
1344,7912,14,x
1344,7913,50,x
1344,7914,68.5,x
1345,7915,139,x
1345,7916,240.02,x
1345,7917,33.91,x
1345,7918,31,x
1345,7919,46.86,x
1345,7920,111.94,x
1345,7921,30.84,x
1345,7922,20.26,x
1345,7923,23.64,x
1345,7924,26.56,x
1345,7925,228.33,x
1345,7926,94.78,x
1345,7927,93.72,x
1345,7928,61.68,x
1345,7929,20.21,x
1345,7930,20.21,x
1345,7931,23.64,x
1345,7932,23.64,x
1345,7933,559.68,x
1345,7934,61.51,x
1345,7935,33.91,x
1345,7936,30.68,x
1345,7937,23.88,x
1345,7938,15.84,x
1345,7939,46.86,x
1345,7940,30.84,x
1345,7941,46.86,x
1345,7942,30.84,x
1345,7943,61.4,x
1345,7944,4.19,x
1345,7945,51.18,x
1345,7946,0.93,x
1345,7947,0.65,x
1345,7948,0.93,x
1345,7949,26.12,x
1345,7950,26.56,x
1345,7951,39.05,x
1345,7952,25.7,x
1345,7953,20.21,x
1345,7954,0.65,x
1345,7955,24.45,x
1346,7957,146.21,x
1347,7958,21.26,x
1347,7959,2.13,x
1347,7960,33.17,x
1347,7961,3.32,x
1347,7962,59.78,x
1347,7963,5.98,x
1347,7964,121,x
1347,7965,12.1,x
1347,7966,18.73,x
1347,7967,1.87,x
1347,7968,39.15,x
1347,7969,3.92,x
1347,7970,85.46,x
1347,7971,8.55,x
1347,7972,91.45,x
1347,7973,9.15,x
1347,7974,72.13,x
1347,7975,7.21,x
1347,7976,51.52,x
1347,7977,5.15,x
1347,7978,40.63,x
1347,7979,4.06,x
1347,7980,13.38,x
1347,7981,1.34,x
1347,7982,64.2,x
1347,7983,6.42,x
1348,7984,11.5,x
1348,7985,3.96,x
1348,7986,10.88,x
1348,7987,10,x
1348,7988,22.35,x
1348,7989,34.5,x
1348,7990,15,x
1348,7991,60,x
1348,7992,11.5,x
1349,7993,57.55,x
1349,7994,25.88,x
1349,7995,97.96,x
1349,7996,215.6,x
1349,7997,121.2,x
1349,7998,86.53,x
1349,7999,51.95,x
1349,8000,77,x
1349,8001,84,x
1349,8002,66.65,x
1349,8003,49.1,x
1349,8004,83.84,x
1349,8005,140,x
1349,8006,198,x
1349,8007,19.44,x
1349,8008,35.64,x
1349,8009,130,x
1349,8010,61.69,x
1350,8011,254,x
1350,8012,25,x
1350,8013,30.9,x
1350,8014,94.9,x
1350,8015,154,x
1350,8016,313.65,x
1350,8017,88,x
1350,8018,150,x
1350,8019,56,x
1350,8020,209.55,x
1350,8021,16.62,x
1350,8022,16,x
1350,8023,21.84,x
1350,8024,17.68,x
1350,8025,20.28,x
1350,8026,60,x
1350,8027,165,x
1350,8028,60.55,x
1351,8029,44.03,x
1352,8030,62.39,x
1352,8031,36.75,x
1352,8032,32.66,x
1352,8033,55.99,x
1353,8034,66,x
1353,8035,55,x
1353,8036,5,x
1353,8037,260,x
1353,8038,12,x
1354,8039,222,x
1354,8040,44.28,x
1354,8041,124.56,x
1355,8042,43,x
1355,8043,15.57,x
1355,8044,90.5,x
1355,8045,110.75,x
1355,8046,241.25,x
1355,8047,299.25,x
1355,8048,211,x
1355,8049,94.05,x
1355,8050,97.66,x
1355,8051,67.21,x
1355,8052,66.57,x
1355,8053,108.75,x
1355,8054,25.25,x
1355,8055,280.25,x
1355,8056,445.75,x
1355,8057,51.62,x
1355,8058,47.57,x
1355,8059,44.74,x
1355,8060,34.84,x
1355,8061,41.24,x
1356,8062,59.4,x
1356,8063,38,x
1356,8064,20,x
1356,8065,20,x
1357,8066,150,x
1357,8067,58,x
1357,8068,135.28,x
1357,8069,35.28,x
1357,8070,61.81,x
1357,8071,169.96,x
1357,8072,10.82,x
1357,8073,34.67,x
1357,8074,27,x
1357,8075,618,x
1357,8076,128.76,x
1357,8077,37,x
1357,8078,210,x
1357,8079,37.09,x
1357,8080,100,x
1357,8081,68.65,x
1357,8082,296.13,x
1357,8083,300,x
1357,8084,25.76,x
1357,8085,118.46,x
1357,8086,17.05,x
1357,8087,18.4,x
1358,8088,95,x
1358,8089,13.14,x
1358,8090,100,x
1358,8091,27,x
1358,8092,27,x
1358,8093,250,x
1358,8094,35.06,x
1358,8095,230,x
1358,8096,83,x
1358,8097,473,x
1358,8098,945,x
1358,8099,242,x
1358,8100,342,x
1358,8101,86,x
1358,8102,184,x
1358,8103,109,x
1358,8104,242,x
1358,8105,5.6,x
1358,8106,105,x
1358,8107,63,x
1358,8108,5.6,x
1358,8109,5.6,x
1358,8110,105,x
1358,8111,21,x
1359,8112,214.8,x
1360,8113,125,x
1360,8114,25,x
1360,8115,46,x
1361,8116,22.65,x
1361,8117,7.05,x
1361,8118,20.45,x
1361,8119,53.78,x
1361,8120,70.88,x
1362,8121,125.8,x
1363,8122,15.6,x
1363,8123,1.56,x
1363,8124,95,x
1363,8125,9.5,x
1363,8126,269.85,x
1363,8127,26.99,x
1363,8128,69.5,x
1363,8129,79.6,x
1363,8130,7.96,x
1363,8131,44.4,x
1364,8132,17.52,x
1365,8133,41.25,x
1366,8134,50.97,x
1366,8135,54.31,x
1366,8136,113.05,x
1366,8137,19.9,x
1366,8138,150,x
1366,8139,227.06,x
1366,8140,109.71,x
1366,8141,38.7,x
1366,8142,55.75,x
1366,8143,278.71,x
1366,8144,470,x
1366,8145,27.16,x
1366,8146,57.6,x
1366,8147,30.4,x
1366,8148,103.9,x
1366,8149,81.3,x
1366,8150,82.22,x
1367,8151,145,x
1368,8152,50,x
1368,8153,28.4,x
1368,8154,40,x
1368,8155,30,x
1369,8156,110.78,x
1370,8157,93.6,x
1370,8158,-93.6,x
1370,8159,73.25,x
1370,8160,51.2,x
1370,8161,55.9,x
1370,8162,26.32,x
1370,8163,31.73,x
1370,8164,34.54,x
1370,8165,117.14,x
1370,8166,12.6,x
1370,8167,205,x
1370,8168,51.25,x
1370,8169,51.35,x
1370,8170,9.11,x
1370,8171,29,x
1370,8172,48.32,x
1370,8173,325.23,x
1370,8174,21.1,x
1370,8175,32.9,x
1370,8176,52.28,x
1371,8177,103.31,x
1371,8178,40.38,x
1372,8179,32,x
1372,8180,25.49,x
1373,8184,35.32,x
1374,8185,95,x
1374,8186,65,x
1374,8187,2,x
1374,8188,33.2,x
1375,8189,48,x
1375,8190,85,x
1375,8191,60,x
1375,8192,25,x
1375,8193,130,x
1375,8194,44,x
1375,8195,100,x
1375,8196,169.18,x
1376,8197,32,x
1377,8198,144.59,x
1377,8199,448.98,x
1377,8200,60.48,x
1377,8201,60.82,x
1377,8202,27.92,x
1377,8203,131.63,x
1377,8204,6.67,x
1377,8205,75.18,x
1377,8206,221.76,x
1378,8207,49.4,x
1378,8208,121.9,x
1379,8209,101.6,x
1379,8210,217.68,x
1380,8211,148.5,x
1380,8212,90.5,x
1380,8213,125.5,x
1381,8214,67.1,x
1381,8215,59.1,x
1382,8216,66.48,x
1382,8217,36.98,x
1383,8218,148.5,x
1383,8219,90.5,x
1383,8220,125.5,x
1384,8221,125,x
1384,8222,69.84,x
1384,8223,71.4,x
1384,8224,95.1,x
1384,8225,114.2,x
1384,8226,26.6,x
1384,8227,253.4,x
1384,8228,179.6,x
1384,8229,221.6,x
1384,8230,318.2,x
1384,8231,110.3,x
1384,8232,210.6,x
1384,8233,95.1,x
1384,8234,178.5,x
1384,8235,110.3,x
1384,8236,23.25,x
1384,8237,38.1,x
1385,8238,46.54,x
1386,8239,69,x
1386,8240,22.1,x
1387,8241,67.81,x
1387,8242,27.26,x
1387,8243,68.37,x
1387,8244,37.87,x
1387,8245,10.6,x
1387,8246,134.64,x
1388,8247,42,x
1388,8248,28.5,x
1388,8249,5.84,x
1389,8250,45,x
1389,8251,24.4,x
1390,8252,285.75,x
1390,8253,89.95,x
1390,8254,10.5,x
1390,8255,46.5,x
1391,8256,91.12,x
1392,8257,137.7,x
1392,8258,157.2,x
1392,8259,256,x
1392,8260,8.48,x
1392,8261,24.42,x
1392,8262,20.6,x
1392,8263,71.42,x
1392,8264,39.43,x
1393,8265,62,x
1393,8266,39.75,x
1393,8267,28.5,x
1393,8268,35.29,x
1393,8269,70.84,x
1394,8270,63,x
1394,8271,165.34,x
1394,8272,310.93,x
1394,8273,240.02,x
1394,8274,33.91,x
1395,8275,10,x
1395,8276,325,x
1395,8277,75,x
1395,8278,75,x
1395,8279,80,x
1395,8280,125,x
1395,8281,64,x
1395,8282,85,x
1395,8283,40,x
1395,8284,7,x
1395,8285,400,x
1395,8286,100,x
1395,8287,75,x
1395,8288,150,x
1395,8289,50,x
1396,8290,65,x
1396,8291,33.14,x
1396,8292,67.88,x
1396,8293,17.05,x
1397,8294,32.71,x
1397,8295,90,x
1398,8296,59.5,x
1398,8297,125.04,x
1398,8298,13.85,x
1398,8299,35,x
1398,8300,1.1,x
1398,8301,249,x
1399,8302,177.14,x
1399,8303,168.54,x
1399,8304,60.14,x
1399,8305,14.8,x
1399,8306,93.72,x
1400,8307,115,x
1400,8308,36.68,x
1400,8309,86.6,x
1401,8310,64.8,x
1401,8311,114.5,x
1401,8312,139.4,x
1401,8313,442,x
1401,8314,36.1,x
1402,8315,177.14,x
1402,8316,168.54,x
1402,8317,60.14,x
1402,8318,14.8,x
1402,8319,93.72,x
1403,8320,177.14,x
1403,8321,168.54,x
1403,8322,60.14,x
1403,8323,14.8,x
1403,8324,93.72,x
1404,8325,21.65,x
1404,8326,62.5,x
1404,8327,36.55,x
1404,8328,3.75,x
1404,8329,251.23,x
1404,8330,20.83,x
1404,8331,89.23,x
1404,8332,10.32,x
1404,8333,51.51,x
1404,8334,24.78,x
1404,8335,10,x
1404,8336,14.15,x
1404,8337,110.75,x
1404,8338,9.04,x
1404,8339,252.6,x
1404,8340,36.8,x
1404,8341,36.8,x
1405,8342,64,x
1405,8343,37,x
1405,8344,70,x
1405,8345,157.24,x
1405,8346,62.5,x
1405,8347,89.78,x
1405,8348,49.92,x
1406,8349,64,x
1406,8350,37,x
1406,8351,70,x
1406,8352,157.24,x
1406,8353,62.5,x
1406,8354,89.78,x
1406,8355,49.92,x
1407,8356,60,x
1407,8357,41.8,x
1408,8358,139,x
1408,8359,74.89,x
1408,8360,47.88,x
1409,8361,28.5,x
1409,8362,68.5,x
1410,8363,136.38,x
1411,8364,12.84,x
1411,8365,27.87,x
1411,8366,28.6,x
1411,8367,36.2,x
1411,8368,60.5,x
1411,8369,69,x
1412,8370,5.14,x
1412,8371,97.5,x
1412,8372,35.76,x
1412,8373,4.1,x
1412,8374,3.79,x
1414,8375,89.25,x
1414,8376,36.94,x
1415,8377,14.7,x
1415,8378,86.25,x
1415,8379,12.48,x
1415,8380,37,x
1416,8381,55,x
1416,8382,8,x
1416,8383,32,x
1416,8384,-16,x
1416,8385,33.85,x
1416,8386,31,x
1416,8387,31,x
1416,8388,88,x
1416,8389,55,x
1416,8390,102,x
1416,8391,50.5,x
1416,8392,177,x
1416,8393,31,x
1416,8394,38,x
1416,8395,208,x
1416,8396,20,x
1416,8397,22.4,x
1417,8398,62.5,x
1417,8399,15.9,x
1417,8400,60,x
1417,8401,267,x
1417,8402,26.28,x
1417,8403,20.98,x
1417,8404,21.16,x
1417,8405,28.44,x
1417,8406,28.56,x
1417,8407,65,x
1417,8408,400,x
1417,8409,21.45,x
1417,8410,21.45,x
1417,8411,42.43,x
1417,8412,23.8,x
1417,8413,62.35,x
1417,8414,52.5,x
1417,8415,50,x
1417,8416,250,x
1417,8417,2199,x
1417,8418,650,x
1417,8419,82.5,x
1417,8420,34.5,x
1417,8421,60,x
1417,8422,22,x
1417,8423,40,x
1417,8424,30,x
1417,8425,38,x
1417,8426,22.74,x
1417,8427,7,x
1417,8428,100,x
1417,8429,20.79,x
1417,8430,60,x
1417,8431,240,x
1417,8432,180,x
1417,8433,90,x
1417,8434,135,x
1417,8435,30,x
1417,8436,39.73,x
1417,8437,15.5,x
1417,8438,17,x
1417,8439,14.62,x
1418,8440,225.7,x
1418,8441,150.12,x
1419,8442,7,x
1419,8443,75,x
1419,8444,30,x
1419,8445,49,x
1419,8446,72.45,x
1419,8447,69,x
1420,8448,95.34,x
1420,8449,3.83,x
1421,8450,165,x
1421,8451,4.5,x
1421,8452,67,x
1421,8453,195,x
1421,8454,100,x
1421,8455,80,x
1421,8456,258,x
1421,8457,125,x
1421,8458,303,x
1422,8459,82,x
1422,8460,8.2,x
1422,8461,58,x
1422,8462,5.8,x
1422,8463,10,x
1422,8464,1,x
1422,8465,60,x
1422,8466,60,x
1423,8467,71,x
1423,8468,7,x
1423,8469,51.5,x
1424,8470,126,x
1424,8471,81.59,x
1424,8472,93.72,x
1424,8473,44.63,x
1424,8474,61.7,x
1425,8475,417.24,x
1425,8476,104.31,x
1425,8477,216.2,x
1426,8478,48.26,x
1427,8479,69.96,x
1427,8480,63.98,x
1427,8481,96.7,x
1427,8482,30.68,x
1428,8483,58,x
1428,8484,125,x
1428,8485,34,x
1428,8486,175,x
1428,8487,32.95,x
1428,8488,18.28,x
1428,8489,23,x
1428,8490,50.92,x
1429,8491,98.41,x
1429,8492,11.03,x
1429,8493,91.46,x
1429,8494,29.78,x
1429,8495,35,x
1429,8496,57.42,x
1430,8497,56.6,x
1430,8498,20,x
1430,8499,20,x
1430,8500,48.64,x
1431,8502,125,x
1431,8503,69.84,x
1431,8504,71.4,x
1431,8505,95.1,x
1431,8506,114.2,x
1431,8507,26.6,x
1431,8508,253.4,x
1431,8509,179.6,x
1431,8510,221.6,x
1431,8511,318.2,x
1431,8512,110.3,x
1431,8513,210.6,x
1431,8514,95.1,x
1431,8515,178.5,x
1431,8516,110.3,x
1431,8517,23.25,x
1431,8518,38.1,x
1432,8519,1450,x
1432,8520,75,x
1432,8521,51,x
1432,8522,38.75,x
1432,8523,201.25,x
1432,8524,27.66,x
1432,8525,42,x
1432,8526,29.75,x
1432,8527,4.95,x
1432,8528,194.32,x
1432,8529,74.5,x
1432,8530,50.99,x
1432,8531,15.16,x
1432,8532,43.5,x
1432,8533,69.15,x
1433,8534,95.53,x
1433,8535,51,x
1433,8536,38.75,x
1433,8537,96,x
1433,8538,27.66,x
1433,8539,29.75,x
1433,8540,234.04,x
1433,8541,128.87,x
1433,8542,186.26,x
1433,8543,512.3,x
1433,8544,560.03,x
1433,8545,229.98,x
1433,8546,51.8,x
1433,8547,-110,x
1433,8548,137,x
1433,8549,75,x
1433,8550,153.92,x
1433,8551,39.3,x
1433,8552,18.54,x
1433,8553,39.63,x
1434,8554,7.5,x
1434,8555,16.5,x
1434,8556,35,x
1434,8557,15,x
1434,8558,27,x
1434,8559,137,x
1434,8560,25,x
1434,8561,155,x
1434,8562,125,x
1434,8563,37,x
1434,8564,21,x
1434,8565,14,x
1434,8566,13.75,x
1434,8567,18.9,x
1435,8568,35.49,x
1435,8569,31.02,x
1435,8570,68.78,x
1436,8571,43.9,x
1436,8572,407.73,x
1436,8573,48.95,x
1436,8574,32.81,x
1436,8575,216.23,x
1436,8576,5.42,x
1437,8577,149,x
1437,8578,122.88,x
1437,8579,126.06,x
1437,8580,62.36,x
1437,8581,58.3,x
1437,8582,60.92,x
1437,8583,315.42,x
1437,8584,289.65,x
1437,8585,90.4,x
1437,8586,149.47,x
1437,8587,48.19,x
1437,8588,92.3,x
1437,8589,-567.06,x
1437,8590,24.18,x
1437,8591,122.88,x
1437,8592,126.06,x
1437,8593,62.36,x
1437,8594,58.3,x
1437,8595,60.92,x
1437,8596,315.42,x
1437,8597,289.65,x
1437,8598,90.4,x
1437,8599,149.47,x
1437,8600,48.19,x
1437,8601,92.3,x
1437,8602,-567.06,x
1438,8603,33.7,x
1439,8604,27.99,x
1440,8605,149,x
1440,8606,122.88,x
1440,8607,126.06,x
1440,8608,62.36,x
1440,8609,58.3,x
1440,8610,60.92,x
1440,8611,315.42,x
1440,8612,289.65,x
1440,8613,90.4,x
1440,8614,149.47,x
1440,8615,48.19,x
1440,8616,92.3,x
1440,8617,-567.06,x
1440,8618,24.18,x
1440,8619,122.88,x
1440,8620,126.06,x
1440,8621,62.36,x
1440,8622,58.3,x
1440,8623,60.92,x
1440,8624,315.42,x
1440,8625,289.65,x
1440,8626,90.4,x
1440,8627,149.47,x
1440,8628,48.19,x
1440,8629,92.3,x
1440,8630,-567.06,x
1441,8631,298.46,x
1442,8632,118.78,x
1442,8633,23.12,x
1442,8634,70.04,x
1442,8635,13.38,x
1443,8636,15.99,x
1444,8637,116.74,x
1444,8638,21.46,x
1445,8639,32.14,x
1445,8640,190.45,x
1446,8641,85.2,x
1446,8642,14.89,x
1446,8643,4.87,x
1446,8644,5.12,x
1446,8645,5.84,x
1446,8646,1.05,x
1446,8647,31.2,x
1446,8648,81.37,x
1446,8649,133.6,x
1446,8650,135,x
1446,8651,190.68,x
1446,8652,130,x
1446,8653,497,x
1446,8654,53.6,x
1446,8655,76.5,x
1446,8656,315,x
1446,8657,17.25,x
1446,8658,23.76,x
1447,8659,232.1,x
1447,8660,52.1,x
1448,8661,81,x
1448,8662,42.22,x
1449,8663,516.49,x
1450,8664,57.34,x
1450,8665,42.14,x
1451,8666,134.04,x
1451,8667,150,x
1452,8668,52,x
1452,8669,42,x
1452,8670,33.5,x
1452,8671,19.25,x
1452,8672,31,x
1452,8673,30,x
1453,8674,26.99,x
1453,8675,117.85,x
1453,8676,29.65,x
1454,8678,330.8,x
1454,8679,115,x
1454,8680,158.1,x
1454,8681,83.65,x
1454,8682,56,x
1454,8683,584.9,x
1454,8684,151.84,x
1454,8685,12.7,x
1454,8686,45.6,x
1454,8687,52.26,x
1454,8688,58.5,x
1454,8689,233.35,x
1454,8690,89.57,x
1454,8691,42.44,x
1454,8692,133.65,x
1454,8693,16.65,x
1454,8694,47.71,x
1454,8695,62.39,x
1454,8696,18.4,x
1454,8697,32.8,x
1454,8698,24.45,x
1454,8699,42.44,x
1454,8700,27.9,x
1454,8701,52.26,x
1454,8702,198.56,x
1455,8703,46.99,x
1455,8704,56.95,x
1455,8705,34.56,x
1455,8706,16.4,x
1455,8707,40.95,x
1455,8708,10.5,x
1456,8709,64,x
1456,8710,30,x
1456,8711,43,x
1456,8712,15.82,x
1456,8713,16.16,x
1456,8714,11.42,x
1457,8715,42,x
1457,8716,27,x
1457,8717,104,x
1457,8718,3.35,x
1457,8719,92.4,x
1458,8720,52,x
1458,8721,70,x
1458,8722,35,x
1458,8723,37.42,x
1458,8724,35,x
1458,8725,52,x
1458,8726,18.4,x
1458,8727,8.55,x
1459,8728,40,x
1459,8729,3.5,x
1459,8730,30,x
1459,8731,30,x
1459,8732,40,x
1459,8733,40,x
1459,8734,3.5,x
1459,8735,30,x
1459,8736,150,x
1459,8737,40,x
1460,8738,25.2,x
1461,8739,40,x
1461,8740,3.5,x
1461,8741,30,x
1461,8742,30,x
1461,8743,40,x
1461,8744,40,x
1461,8745,3.5,x
1461,8746,30,x
1461,8747,150,x
1461,8748,40,x
1462,8749,90,x
1463,8750,114.3,x
1463,8751,27,x
1464,8752,359.9,x
1464,8753,35.9,x
1464,8754,9,x
1464,8755,-28,x
1465,8756,169.5,x
1465,8757,52.5,x
1465,8758,59,x
1465,8759,38,x
1465,8760,61.5,x
1465,8761,39.5,x
1465,8762,45,x
1465,8763,42,x
1465,8764,239.5,x
1465,8765,156,x
1465,8766,30,x
1465,8767,42.68,x
1465,8768,8.25,x
1465,8769,0.6806,x
1466,8770,40,x
1466,8771,55,x
1467,8772,608.33,x
1467,8773,49.43,x
1467,8774,95,x
1467,8775,41,x
1467,8776,150,x
1467,8777,153.92,x
1467,8778,442.79,x
1467,8779,134.07,x
1467,8780,193.78,x
1467,8781,194.32,x
1467,8782,51,x
1467,8783,27.75,x
1467,8784,29.76,x
1467,8785,42,x
1467,8786,88.33,x
1467,8787,42.1,x
1467,8788,150,x
1467,8789,58.52,x
1467,8790,11.23,x
1467,8791,5,x
1467,8792,23,x
1467,8793,20.16,x
1467,8794,75.48,x
1468,8795,59,x
1468,8796,-15,x
1468,8797,107.98,x
1468,8798,66,x
1468,8799,90,x
1468,8800,45,x
1468,8801,182,x
1468,8802,97,x
1469,8803,74,x
1469,8804,6.11,x
1470,8805,75,x
1470,8806,14.66,x
1471,8807,78.12,x
1471,8808,14.75,x
1472,8809,64.5,x
1472,8810,101.15,x
1472,8811,61.55,x
1472,8812,30.65,x
1472,8813,39.5,x
1472,8814,24.25,x
1472,8815,3.9,x
1473,8816,53,x
1473,8817,28.4,x
1473,8818,81.1,x
1473,8819,5.3,x
1473,8820,0.86,x
1473,8821,9.9,x
1473,8822,62.51,x
1473,8823,21.45,x
1473,8824,26.4,x
1473,8825,179.55,x
1473,8826,50.5,x
1473,8827,35.8,x
1474,8828,11.6,x
1474,8829,51.08,x
1474,8830,11.6,x
1474,8831,51.08,x
1474,8832,25.35,x
1474,8833,11.6,x
1474,8834,51.08,x
1474,8835,2.9153,x
1475,8836,72.49,x
1475,8837,38,x
1476,8838,164.85,x
1476,8839,83.11,x
1476,8840,71.67,x
1476,8841,65.11,x
1476,8842,350,x
1476,8843,278.26,x
1476,8844,513.48,x
1476,8845,1331.84,x
1476,8846,110.26,x
1476,8847,360.52,x
1476,8848,67.26,x
1476,8849,37.85,x
