word,count_p,count_np,diff_p_np
Visit/Exam,0.0,0.0028291744468963956,-0.0028291744468963956
Clavulan,0.0,0.0028291744468963956,-0.0028291744468963956
Vetri,0.0,0.008487523340689187,-0.008487523340689187
VACCINES,0.0,0.005658348893792791,-0.005658348893792791
AVENA,0.0,0.0028291744468963956,-0.0028291744468963956
SATIVA,0.0,0.0028291744468963956,-0.0028291744468963956
CLEANSE,0.0,0.0028291744468963956,-0.0028291744468963956
SUROLAN,0.0,0.0028291744468963956,-0.0028291744468963956
wellness,0.0,0.0028291744468963956,-0.0028291744468963956
examination/vacs/lab,0.0,0.0028291744468963956,-0.0028291744468963956
Z,0.0,0.0028291744468963956,-0.0028291744468963956
Whitefish,0.0,0.0028291744468963956,-0.0028291744468963956
PW,0.0,0.0028291744468963956,-0.0028291744468963956
Mod,0.0,0.011316697787585582,-0.011316697787585582
Calorie,0.0,0.03395009336275675,-0.03395009336275675
118mL,0.0,0.011316697787585582,-0.011316697787585582
FollowUp,0.0,0.005658348893792791,-0.005658348893792791
Lvl,0.0,0.0028291744468963956,-0.0028291744468963956
Flovent,0.0,0.005658348893792791,-0.005658348893792791
HFA,0.0,0.008487523340689187,-0.008487523340689187
Inhaler,0.0,0.005658348893792791,-0.005658348893792791
220mcg,0.0,0.0028291744468963956,-0.0028291744468963956
navy,0.0,0.005658348893792791,-0.005658348893792791
Plum,0.0,0.0028291744468963956,-0.0028291744468963956
1vial,0.0,0.0028291744468963956,-0.0028291744468963956
Thera,0.0,0.005658348893792791,-0.005658348893792791
Bites,0.0,0.011316697787585582,-0.011316697787585582
ARWC,0.0,0.011316697787585582,-0.011316697787585582
Reassessment,0.0,0.008487523340689187,-0.008487523340689187
Levothyroxine,0.0,0.016975046681378374,-0.016975046681378374
all,0.0,0.01980422112827477,-0.01980422112827477
0.6mg,0.0,0.005658348893792791,-0.005658348893792791
Enalapril,0.0,0.01980422112827477,-0.01980422112827477
maleate,0.0,0.005658348893792791,-0.005658348893792791
2.5,0.0,0.01980422112827477,-0.01980422112827477
37208,0.0,0.0028291744468963956,-0.0028291744468963956
RCVD,0.0,0.05941266338482431,-0.05941266338482431
Calm,0.0,0.0028291744468963956,-0.0028291744468963956
8.8lb/4kg,0.0,0.0028291744468963956,-0.0028291744468963956
477588,0.0,0.0028291744468963956,-0.0028291744468963956
Theophylline,0.0,0.0028291744468963956,-0.0028291744468963956
Stain-EYE,0.0,0.0028291744468963956,-0.0028291744468963956
Erythromycin,0.0,0.0028291744468963956,-0.0028291744468963956
Exam/Consultation/Diagnostic,0.0,0.0028291744468963956,-0.0028291744468963956
Tartar,0.0,0.005658348893792791,-0.005658348893792791
Shield,0.0,0.0028291744468963956,-0.0028291744468963956
rawhide,0.0,0.0028291744468963956,-0.0028291744468963956
68666,0.0,0.0028291744468963956,-0.0028291744468963956
Ocu-GLO,0.0,0.005658348893792791,-0.005658348893792791
RX,0.0,0.005658348893792791,-0.005658348893792791
Gelcap,0.0,0.0028291744468963956,-0.0028291744468963956
90ct,0.0,0.008487523340689187,-0.008487523340689187
My,0.0,0.0028291744468963956,-0.0028291744468963956
week,0.0,0.005658348893792791,-0.005658348893792791
rental,0.0,0.0028291744468963956,-0.0028291744468963956
CBD,0.0,0.008487523340689187,-0.008487523340689187
Peak,0.0,0.005658348893792791,-0.005658348893792791
Therapeutics,0.0,0.005658348893792791,-0.005658348893792791
Consultation/Examination,0.0,0.011316697787585582,-0.011316697787585582
Check/Tonometry,0.0,0.005658348893792791,-0.005658348893792791
Dexasporin,0.0,0.0028291744468963956,-0.0028291744468963956
Soln,0.0,0.005658348893792791,-0.005658348893792791
neopolydex,0.0,0.0028291744468963956,-0.0028291744468963956
CHRONIC,0.0,0.005658348893792791,-0.005658348893792791
RECHECK,0.0,0.04809596559723873,-0.04809596559723873
DOCTOR,0.0,0.0028291744468963956,-0.0028291744468963956
AUTHORIZED,0.0,0.0028291744468963956,-0.0028291744468963956
DISCOUNT,0.0,0.011316697787585582,-0.011316697787585582
425mg,0.0,0.014145872234481978,-0.014145872234481978
Pre-paid,0.0,0.0028291744468963956,-0.0028291744468963956
InHouse,0.0,0.011316697787585582,-0.011316697787585582
Cefazolin,0.0,0.02546257002206756,-0.02546257002206756
Midazolam,0.0,0.016975046681378374,-0.016975046681378374
mi,0.0,0.005658348893792791,-0.005658348893792791
Daily(SetupPumpBas,0.0,0.0028291744468963956,-0.0028291744468963956
Histo,0.0,0.005658348893792791,-0.005658348893792791
FBX,0.0,0.008487523340689187,-0.008487523340689187
Desyrel,0.0,0.014145872234481978,-0.014145872234481978
Excision,0.0,0.008487523340689187,-0.008487523340689187
Carprofen(Rimadyl,0.0,0.005658348893792791,-0.005658348893792791
Ta,0.0,0.005658348893792791,-0.005658348893792791
You,0.0,0.0028291744468963956,-0.0028291744468963956
Gui,0.0,0.0028291744468963956,-0.0028291744468963956
Wan,0.0,0.0028291744468963956,-0.0028291744468963956
100g,0.0,0.005658348893792791,-0.005658348893792791
Percorten,0.0,0.005658348893792791,-0.005658348893792791
prepaid,0.0,0.005658348893792791,-0.005658348893792791
ONCOLOGY,0.0,0.016975046681378374,-0.016975046681378374
CHEMO,0.0,0.011316697787585582,-0.011316697787585582
Vinblastine,0.0,0.005658348893792791,-0.005658348893792791
Chemo,0.0,0.08487523340689188,-0.08487523340689188
Incurin,0.0,0.011316697787585582,-0.011316697787585582
Cobalamin,0.0,0.005658348893792791,-0.005658348893792791
Fo,0.0,0.0028291744468963956,-0.0028291744468963956
Quad,0.0,0.0028291744468963956,-0.0028291744468963956
Individual,0.0,0.016975046681378374,-0.016975046681378374
50-60lbs,0.0,0.0028291744468963956,-0.0028291744468963956
3.17,0.0,0.0028291744468963956,-0.0028291744468963956
Stress,0.0,0.005658348893792791,-0.005658348893792791
24x156,0.0,0.0028291744468963956,-0.0028291744468963956
OSHA/Biohazard,0.0,0.008487523340689187,-0.008487523340689187
Doxorubicin,0.0,0.028291744468963955,-0.028291744468963955
31-60,0.0,0.0028291744468963956,-0.0028291744468963956
Peripheral,0.0,0.011316697787585582,-0.011316697787585582
CARTROPHEN,0.0,0.0028291744468963956,-0.0028291744468963956
GLANDS,0.0,0.0028291744468963956,-0.0028291744468963956
EXPRESS,0.0,0.005658348893792791,-0.005658348893792791
BioHazard,0.0,0.016975046681378374,-0.016975046681378374
Pre-Paid,0.0,0.0028291744468963956,-0.0028291744468963956
idexx,0.0,0.014145872234481978,-0.014145872234481978
lab,0.0,0.016975046681378374,-0.016975046681378374
oblong,0.0,0.0028291744468963956,-0.0028291744468963956
Diarrhea,0.0,0.016975046681378374,-0.016975046681378374
on-Canine,0.0,0.0028291744468963956,-0.0028291744468963956
add-on,0.0,0.008487523340689187,-0.008487523340689187
Boardng,0.0,0.0028291744468963956,-0.0028291744468963956
61-90lb,0.0,0.0028291744468963956,-0.0028291744468963956
Clavomox,0.0,0.0028291744468963956,-0.0028291744468963956
Mupirocin,0.0,0.008487523340689187,-0.008487523340689187
22gm,0.0,0.0028291744468963956,-0.0028291744468963956
UR,0.0,0.005658348893792791,-0.005658348893792791
OX/ST,0.0,0.005658348893792791,-0.005658348893792791
377,0.0,0.0028291744468963956,-0.0028291744468963956
11.3,0.0,0.0028291744468963956,-0.0028291744468963956
Rawhide,0.0,0.0028291744468963956,-0.0028291744468963956
pricing,0.0,0.0028291744468963956,-0.0028291744468963956
Hepato,0.0,0.008487523340689187,-0.008487523340689187
capsules/bot,0.0,0.0028291744468963956,-0.0028291744468963956
WV,0.0,0.005658348893792791,-0.005658348893792791
Xiao,0.0,0.008487523340689187,-0.008487523340689187
Chai,0.0,0.005658348893792791,-0.005658348893792791
Hu,0.0,0.005658348893792791,-0.005658348893792791
Jia,0.0,0.0028291744468963956,-0.0028291744468963956
Yu,0.0,0.0028291744468963956,-0.0028291744468963956
Jin,0.0,0.0028291744468963956,-0.0028291744468963956
Tang,0.0,0.014145872234481978,-0.014145872234481978
Whole,0.0,0.005658348893792791,-0.005658348893792791
100gm/bot,0.0,0.0028291744468963956,-0.0028291744468963956
Plant,0.0,0.0028291744468963956,-0.0028291744468963956
Enzymes,0.0,0.0028291744468963956,-0.0028291744468963956
caps/bot,0.0,0.005658348893792791,-0.005658348893792791
Special,0.0,0.011316697787585582,-0.011316697787585582
w/Urine,0.0,0.0028291744468963956,-0.0028291744468963956
Ant#M130,0.0,0.0028291744468963956,-0.0028291744468963956
Jerky,0.0,0.005658348893792791,-0.005658348893792791
Treats/200g,0.0,0.0028291744468963956,-0.0028291744468963956
w/Microscopic,0.0,0.0028291744468963956,-0.0028291744468963956
Describe,0.0,0.0028291744468963956,-0.0028291744468963956
Eklin,0.0,0.0028291744468963956,-0.0028291744468963956
21336,0.0,0.0028291744468963956,-0.0028291744468963956
Re-Check,0.0,0.0028291744468963956,-0.0028291744468963956
NonRefundable,0.0,0.0028291744468963956,-0.0028291744468963956
surgical,0.0,0.0028291744468963956,-0.0028291744468963956
Deposit,0.0,0.0028291744468963956,-0.0028291744468963956
"Ch25,CBCs,UA19",0.0,0.0028291744468963956,-0.0028291744468963956
1000,0.0,0.008487523340689187,-0.008487523340689187
mcg/mL,0.0,0.005658348893792791,-0.005658348893792791
Potassium,0.0,0.016975046681378374,-0.016975046681378374
Gluconate,0.0,0.008487523340689187,-0.008487523340689187
100/bottle,0.0,0.008487523340689187,-0.008487523340689187
Losartan,0.0,0.0028291744468963956,-0.0028291744468963956
Prepared,0.0,0.0028291744468963956,-0.0028291744468963956
5cc,0.0,0.0028291744468963956,-0.0028291744468963956
12.5cm,0.0,0.0028291744468963956,-0.0028291744468963956
Lomustine,0.0,0.01980422112827477,-0.01980422112827477
CeeNU,0.0,0.011316697787585582,-0.011316697787585582
Safety,0.0,0.03677926780965314,-0.03677926780965314
425,0.0,0.005658348893792791,-0.005658348893792791
Ascenta,0.0,0.0028291744468963956,-0.0028291744468963956
500ml,0.0,0.016975046681378374,-0.016975046681378374
Fluoxetine,0.0,0.01980422112827477,-0.01980422112827477
Caplets,0.0,0.022633395575171165,-0.022633395575171165
Anesthesia/Incisional,0.0,0.0028291744468963956,-0.0028291744468963956
IM/IV,0.0,0.0028291744468963956,-0.0028291744468963956
51lb-100lbs,0.0,0.0028291744468963956,-0.0028291744468963956
Pre-anesthesia,0.0,0.0028291744468963956,-0.0028291744468963956
Group,0.0,0.008487523340689187,-0.008487523340689187
Idexx601,0.0,0.0028291744468963956,-0.0028291744468963956
Malaseb,0.0,0.0028291744468963956,-0.0028291744468963956
section,0.0,0.0028291744468963956,-0.0028291744468963956
Antec,0.0,0.0028291744468963956,-0.0028291744468963956
Emesis,0.0,0.016975046681378374,-0.016975046681378374
induce,0.0,0.008487523340689187,-0.008487523340689187
Doppler,0.0,0.005658348893792791,-0.005658348893792791
gluc,0.0,0.0028291744468963956,-0.0028291744468963956
RenaPlus)tab,0.0,0.0028291744468963956,-0.0028291744468963956
2mEq,0.0,0.0028291744468963956,-0.0028291744468963956
Go,0.0,0.008487523340689187,-0.008487523340689187
hydroxide,0.0,0.0028291744468963956,-0.0028291744468963956
64mg/ml,0.0,0.0028291744468963956,-0.0028291744468963956
Cpl,0.0,0.005658348893792791,-0.005658348893792791
500g,0.0,0.011316697787585582,-0.011316697787585582
Moderate,0.0,0.028291744468963955,-0.028291744468963955
Kidney,0.0,0.005658348893792791,-0.005658348893792791
Cysto,0.0,0.011316697787585582,-0.011316697787585582
Canine-Feline,0.0,0.0028291744468963956,-0.0028291744468963956
W/Sedimentation,0.0,0.0028291744468963956,-0.0028291744468963956
Bile,0.0,0.016975046681378374,-0.016975046681378374
Acid,0.0,0.022633395575171165,-0.022633395575171165
Direct,0.0,0.0028291744468963956,-0.0028291744468963956
30p,0.0,0.0028291744468963956,-0.0028291744468963956
Reflex,0.0,0.008487523340689187,-0.008487523340689187
If,0.0,0.005658348893792791,-0.005658348893792791
15-30,0.0,0.0028291744468963956,-0.0028291744468963956
Micr,0.0,0.0028291744468963956,-0.0028291744468963956
Desc,0.0,0.005658348893792791,-0.005658348893792791
68995,0.0,0.0028291744468963956,-0.0028291744468963956
CVVH,0.0,0.011316697787585582,-0.011316697787585582
st,0.0,0.014145872234481978,-0.014145872234481978
Pre-Chemotherapy,0.0,0.0028291744468963956,-0.0028291744468963956
Tx,0.0,0.011316697787585582,-0.011316697787585582
apo,0.0,0.0028291744468963956,-0.0028291744468963956
Consultat,0.0,0.0028291744468963956,-0.0028291744468963956
Fre,0.0,0.0028291744468963956,-0.0028291744468963956
Glucosamine,0.0,0.008487523340689187,-0.008487523340689187
Ve,0.0,0.0028291744468963956,-0.0028291744468963956
Gland-Expression,0.0,0.005658348893792791,-0.005658348893792791
Potty,0.0,0.005658348893792791,-0.005658348893792791
patch,0.0,0.005658348893792791,-0.005658348893792791
Fluorescin,0.0,0.0028291744468963956,-0.0028291744468963956
Of,0.0,0.0028291744468963956,-0.0028291744468963956
Sol'n(5ml)/ea,0.0,0.0028291744468963956,-0.0028291744468963956
14kg,0.0,0.016975046681378374,-0.016975046681378374
order,0.0,0.0028291744468963956,-0.0028291744468963956
Paras,0.0,0.0028291744468963956,-0.0028291744468963956
Zinc,0.0,0.008487523340689187,-0.008487523340689187
Multi-View,0.0,0.0028291744468963956,-0.0028291744468963956
Thyrosyn,0.0,0.0028291744468963956,-0.0028291744468963956
ANESTHESIA,0.0,0.022633395575171165,-0.022633395575171165
LOCAL,0.0,0.011316697787585582,-0.011316697787585582
BIOPSY,0.0,0.011316697787585582,-0.011316697787585582
BANDAGE,0.0,0.011316697787585582,-0.011316697787585582
APPLICATION-XTRA,0.0,0.0028291744468963956,-0.0028291744468963956
Benazepril,0.0,0.014145872234481978,-0.014145872234481978
B1000,0.0,0.0028291744468963956,-0.0028291744468963956
TobraDEX,0.0,0.0028291744468963956,-0.0028291744468963956
5.44kg,0.0,0.0028291744468963956,-0.0028291744468963956
TOS,0.0,0.005658348893792791,-0.005658348893792791
ZENIQUIN,0.0,0.005658348893792791,-0.005658348893792791
200MG,0.0,0.005658348893792791,-0.005658348893792791
Pro-Pectalin,0.0,0.005658348893792791,-0.005658348893792791
Anti-Diarrheal,0.0,0.0028291744468963956,-0.0028291744468963956
VetriSciene,0.0,0.005658348893792791,-0.005658348893792791
Immuno,0.0,0.008487523340689187,-0.008487523340689187
DMG,0.0,0.008487523340689187,-0.008487523340689187
Tresaderm,0.0,0.011316697787585582,-0.011316697787585582
Ml,0.0,0.011316697787585582,-0.011316697787585582
Administered,0.0,0.03960844225654954,-0.03960844225654954
Nurse,0.0,0.01980422112827477,-0.01980422112827477
Os,0.0,0.008487523340689187,-0.008487523340689187
IVD,0.0,0.0028291744468963956,-0.0028291744468963956
17.6oz,0.0,0.005658348893792791,-0.005658348893792791
TrizEDTA,0.0,0.0028291744468963956,-0.0028291744468963956
Aqueous,0.0,0.005658348893792791,-0.005658348893792791
Maxi-Otic,0.0,0.0028291744468963956,-0.0028291744468963956
PANK-AID114,0.0,0.0028291744468963956,-0.0028291744468963956
OSURNIA,0.0,0.0028291744468963956,-0.0028291744468963956
OTIC,0.0,0.0028291744468963956,-0.0028291744468963956
GEL,0.0,0.005658348893792791,-0.005658348893792791
Rabbit,0.0,0.014145872234481978,-0.014145872234481978
SIT,0.0,0.0028291744468963956,-0.0028291744468963956
200g,0.0,0.008487523340689187,-0.008487523340689187
Sildenafil,0.0,0.0028291744468963956,-0.0028291744468963956
180ml,0.0,0.008487523340689187,-0.008487523340689187
147758,0.0,0.0028291744468963956,-0.0028291744468963956
151720,0.0,0.0028291744468963956,-0.0028291744468963956
Presurgical,0.0,0.0028291744468963956,-0.0028291744468963956
Ultrasound/Consult,0.0,0.0028291744468963956,-0.0028291744468963956
Ludlow,0.0,0.0028291744468963956,-0.0028291744468963956
Blister,0.0,0.0028291744468963956,-0.0028291744468963956
Cobalequin,0.0,0.0028291744468963956,-0.0028291744468963956
Cat/Small,0.0,0.005658348893792791,-0.005658348893792791
Immune,0.0,0.005658348893792791,-0.005658348893792791
Convenia/ML,0.0,0.005658348893792791,-0.005658348893792791
Animal,0.0,0.011316697787585582,-0.011316697787585582
611,0.0,0.0028291744468963956,-0.0028291744468963956
Plasma,0.0,0.0028291744468963956,-0.0028291744468963956
Fedex,0.0,0.0028291744468963956,-0.0028291744468963956
Internist,0.0,0.0028291744468963956,-0.0028291744468963956
CSAH,0.0,0.0028291744468963956,-0.0028291744468963956
Witness,0.0,0.0028291744468963956,-0.0028291744468963956
CPV,0.0,0.0028291744468963956,-0.0028291744468963956
Ponazuril,0.0,0.005658348893792791,-0.005658348893792791
5670,0.0,0.0028291744468963956,-0.0028291744468963956
Other,0.0,0.011316697787585582,-0.011316697787585582
Proced,0.0,0.0028291744468963956,-0.0028291744468963956
30mg/mL,0.0,0.011316697787585582,-0.011316697787585582
vanilla,0.0,0.005658348893792791,-0.005658348893792791
Purina,0.0,0.05941266338482431,-0.05941266338482431
BIOFLEX,0.0,0.0028291744468963956,-0.0028291744468963956
60's,0.0,0.0028291744468963956,-0.0028291744468963956
Superchem/CBC,0.0,0.008487523340689187,-0.008487523340689187
Interpretation/Report,0.0,0.0028291744468963956,-0.0028291744468963956
HESKA,0.0,0.005658348893792791,-0.005658348893792791
Allercept,0.0,0.0028291744468963956,-0.0028291744468963956
Environmental,0.0,0.005658348893792791,-0.005658348893792791
Flourescein,0.0,0.0028291744468963956,-0.0028291744468963956
Sol,0.0,0.016975046681378374,-0.016975046681378374
panel,0.0,0.02546257002206756,-0.02546257002206756
TAMU,0.0,0.0028291744468963956,-0.0028291744468963956
Vitatech,0.0,0.008487523340689187,-0.008487523340689187
RE,0.0,0.0028291744468963956,-0.0028291744468963956
SVP,0.0,0.008487523340689187,-0.008487523340689187
follow,0.0,0.016975046681378374,-0.016975046681378374
Presc,0.0,0.011316697787585582,-0.011316697787585582
Abdomen/Thorax,0.0,0.0028291744468963956,-0.0028291744468963956
Science,0.0,0.011316697787585582,-0.011316697787585582
cans,0.0,0.022633395575171165,-0.022633395575171165
6oz,0.0,0.011316697787585582,-0.011316697787585582
PREDNISONE,0.0,0.005658348893792791,-0.005658348893792791
TAB,0.0,0.022633395575171165,-0.022633395575171165
THERABITES,0.0,0.0028291744468963956,-0.0028291744468963956
TUCKET,0.0,0.0028291744468963956,-0.0028291744468963956
CHICKEN,0.0,0.0028291744468963956,-0.0028291744468963956
so,0.0,0.0028291744468963956,-0.0028291744468963956
AZATHIOPRINE,0.0,0.0028291744468963956,-0.0028291744468963956
DUCK,0.0,0.008487523340689187,-0.008487523340689187
PEA,0.0,0.008487523340689187,-0.008487523340689187
PROFILE,0.0,0.016975046681378374,-0.016975046681378374
ZENTONIL,0.0,0.0028291744468963956,-0.0028291744468963956
30'S,0.0,0.0028291744468963956,-0.0028291744468963956
CHEM17,0.0,0.0028291744468963956,-0.0028291744468963956
Caps100mg,0.0,0.0028291744468963956,-0.0028291744468963956
Outside,0.0,0.008487523340689187,-0.008487523340689187
90mg,0.0,0.005658348893792791,-0.005658348893792791
12lb,0.0,0.0028291744468963956,-0.0028291744468963956
Dog/Cat,0.0,0.0028291744468963956,-0.0028291744468963956
Mammalian,0.0,0.0028291744468963956,-0.0028291744468963956
12372,0.0,0.005658348893792791,-0.005658348893792791
Neopolybac,0.0,0.0028291744468963956,-0.0028291744468963956
w.HC,0.0,0.0028291744468963956,-0.0028291744468963956
Trioptic,0.0,0.0028291744468963956,-0.0028291744468963956
Cryosurgery,0.0,0.005658348893792791,-0.005658348893792791
additional,0.0,0.011316697787585582,-0.011316697787585582
lesions,0.0,0.0028291744468963956,-0.0028291744468963956
lesion,0.0,0.0028291744468963956,-0.0028291744468963956
Free-T4,0.0,0.0028291744468963956,-0.0028291744468963956
equilibrium,0.0,0.0028291744468963956,-0.0028291744468963956
dialysi,0.0,0.0028291744468963956,-0.0028291744468963956
50-300lbs,0.0,0.0028291744468963956,-0.0028291744468963956
E-Collar,0.0,0.02546257002206756,-0.02546257002206756
Teat,0.0,0.0028291744468963956,-0.0028291744468963956
Cannula,0.0,0.0028291744468963956,-0.0028291744468963956
EloxiOral,0.0,0.005658348893792791,-0.005658348893792791
27,0.0,0.008487523340689187,-0.008487523340689187
Session,0.0,0.008487523340689187,-0.008487523340689187
Xylazine,0.0,0.0028291744468963956,-0.0028291744468963956
additional/film,0.0,0.0028291744468963956,-0.0028291744468963956
Problem-Oriented,0.0,0.0028291744468963956,-0.0028291744468963956
Pk,0.0,0.0028291744468963956,-0.0028291744468963956
Vetalog,0.0,0.0028291744468963956,-0.0028291744468963956
AVENTI,0.0,0.005658348893792791,-0.005658348893792791
OMEGA,0.0,0.005658348893792791,-0.005658348893792791
APO-CLINDAMYCIN,0.0,0.0028291744468963956,-0.0028291744468963956
300MG,0.0,0.005658348893792791,-0.005658348893792791
RE-EVALUATION,0.0,0.0028291744468963956,-0.0028291744468963956
OTIZOLE,0.0,0.0028291744468963956,-0.0028291744468963956
30ML,0.0,0.0028291744468963956,-0.0028291744468963956
count,0.0,0.016975046681378374,-0.016975046681378374
500mL,0.0,0.008487523340689187,-0.008487523340689187
Pyo,0.0,0.022633395575171165,-0.022633395575171165
Skin/Ear,0.0,0.0028291744468963956,-0.0028291744468963956
Ocuflox,0.0,0.0028291744468963956,-0.0028291744468963956
Hydroxide,0.0,0.0028291744468963956,-0.0028291744468963956
200mg/ml,0.0,0.005658348893792791,-0.005658348893792791
Entyce,0.0,0.01980422112827477,-0.01980422112827477
30mg/ml,0.0,0.011316697787585582,-0.011316697787585582
120mls,0.0,0.0028291744468963956,-0.0028291744468963956
zCytoPoint,0.0,0.0028291744468963956,-0.0028291744468963956
30-40lb,0.0,0.0028291744468963956,-0.0028291744468963956
CytoPoint,0.0,0.014145872234481978,-0.014145872234481978
Chlorhexiderm,0.0,0.0028291744468963956,-0.0028291744468963956
pledgets,0.0,0.0028291744468963956,-0.0028291744468963956
WBC/PCV/DIFF,0.0,0.0028291744468963956,-0.0028291744468963956
Trilostane,0.0,0.011316697787585582,-0.011316697787585582
4.6-9.1kg,0.0,0.0028291744468963956,-0.0028291744468963956
Mic-Antech,0.0,0.005658348893792791,-0.005658348893792791
Gentle,0.0,0.014145872234481978,-0.014145872234481978
Snackers,0.0,0.008487523340689187,-0.008487523340689187
HA,0.0,0.022633395575171165,-0.022633395575171165
227g,0.0,0.0028291744468963956,-0.0028291744468963956
35845,0.0,0.0028291744468963956,-0.0028291744468963956
AventiCLAV,0.0,0.005658348893792791,-0.005658348893792791
35844,0.0,0.0028291744468963956,-0.0028291744468963956
Micro-Emulsion,0.0,0.0028291744468963956,-0.0028291744468963956
Flurbiprofen,0.0,0.0028291744468963956,-0.0028291744468963956
Sulfate,0.0,0.008487523340689187,-0.008487523340689187
Tabl,0.0,0.0028291744468963956,-0.0028291744468963956
Infuse,0.0,0.0028291744468963956,-0.0028291744468963956
1hr,0.0,0.0028291744468963956,-0.0028291744468963956
20mgVl/mg,0.0,0.0028291744468963956,-0.0028291744468963956
64,0.0,0.0028291744468963956,-0.0028291744468963956
III,0.0,0.008487523340689187,-0.008487523340689187
Cerenia)60mg,0.0,0.0028291744468963956,-0.0028291744468963956
Tab(4ct)Pack,0.0,0.0028291744468963956,-0.0028291744468963956
Carboplatin(Paraplatin)10mg/ml,0.0,0.0028291744468963956,-0.0028291744468963956
58671,0.0,0.0028291744468963956,-0.0028291744468963956
59674,0.0,0.0028291744468963956,-0.0028291744468963956
Carpaquin,0.0,0.0028291744468963956,-0.0028291744468963956
APOQUEL,0.0,0.016975046681378374,-0.016975046681378374
3.6MG,0.0,0.0028291744468963956,-0.0028291744468963956
NEEDLE,0.0,0.008487523340689187,-0.008487523340689187
ASPIRATE,0.0,0.005658348893792791,-0.005658348893792791
VPS,0.0,0.0028291744468963956,-0.0028291744468963956
Hosp,0.0,0.008487523340689187,-0.008487523340689187
Titer,0.0,0.0028291744468963956,-0.0028291744468963956
QC6,0.0,0.0028291744468963956,-0.0028291744468963956
2356,0.0,0.0028291744468963956,-0.0028291744468963956
16.0mg,0.0,0.0028291744468963956,-0.0028291744468963956
Dexdom/Antisedan/Ketamine/Butorphanol,0.0,0.0028291744468963956,-0.0028291744468963956
Subcutaneous/In-Hospital,0.0,0.0028291744468963956,-0.0028291744468963956
FAST,0.0,0.008487523340689187,-0.008487523340689187
scan/12,0.0,0.005658348893792791,-0.005658348893792791
hrs,0.0,0.008487523340689187,-0.008487523340689187
w/Manual,0.0,0.0028291744468963956,-0.0028291744468963956
Phenylpropanolamine,0.0,0.005658348893792791,-0.005658348893792791
10863,0.0,0.0028291744468963956,-0.0028291744468963956
5.4,0.0,0.014145872234481978,-0.014145872234481978
46843,0.0,0.0028291744468963956,-0.0028291744468963956
TECHNICIAN,0.0,0.0028291744468963956,-0.0028291744468963956
SUPPORT,0.0,0.008487523340689187,-0.008487523340689187
SURGEONS,0.0,0.0028291744468963956,-0.0028291744468963956
BUSTER,0.0,0.0028291744468963956,-0.0028291744468963956
COLLAR-12.5,0.0,0.0028291744468963956,-0.0028291744468963956
CM,0.0,0.0028291744468963956,-0.0028291744468963956
THERAPY-SC/500CC,0.0,0.0028291744468963956,-0.0028291744468963956
PATH-BIOPSY,0.0,0.0028291744468963956,-0.0028291744468963956
BUPRENEX,0.0,0.0028291744468963956,-0.0028291744468963956
SURGICAL,0.0,0.016975046681378374,-0.016975046681378374
PRE,0.0,0.005658348893792791,-0.005658348893792791
MONITORING,0.0,0.005658348893792791,-0.005658348893792791
CARDIAC,0.0,0.0028291744468963956,-0.0028291744468963956
POST-OP,0.0,0.0028291744468963956,-0.0028291744468963956
PAIN,0.0,0.011316697787585582,-0.011316697787585582
MEDICATION,0.0,0.008487523340689187,-0.008487523340689187
Fatty,0.0,0.014145872234481978,-0.014145872234481978
Ubavet,0.0,0.014145872234481978,-0.014145872234481978
340m,0.0,0.0028291744468963956,-0.0028291744468963956
Sx,0.0,0.008487523340689187,-0.008487523340689187
21,0.0,0.005658348893792791,-0.005658348893792791
61-70lbs,0.0,0.005658348893792791,-0.005658348893792791
25/30,0.0,0.0028291744468963956,-0.0028291744468963956
Daily,0.0,0.014145872234481978,-0.014145872234481978
Pre-anesthetic,0.0,0.008487523340689187,-0.008487523340689187
51-100lbs,0.0,0.0028291744468963956,-0.0028291744468963956
Loxicam,0.0,0.0028291744468963956,-0.0028291744468963956
Description,0.0,0.005658348893792791,-0.005658348893792791
Cornell,0.0,0.0028291744468963956,-0.0028291744468963956
Proxetil,0.0,0.0028291744468963956,-0.0028291744468963956
Interpretatio,0.0,0.0028291744468963956,-0.0028291744468963956
PC,0.0,0.005658348893792791,-0.005658348893792791
Sim,0.0,0.005658348893792791,-0.005658348893792791
Fiducial,0.0,0.0028291744468963956,-0.0028291744468963956
Scan,0.0,0.02546257002206756,-0.02546257002206756
TOBREX,0.0,0.0028291744468963956,-0.0028291744468963956
Recheck/Re-evaluation,0.0,0.0028291744468963956,-0.0028291744468963956
Ind,0.0,0.0028291744468963956,-0.0028291744468963956
Syringes,0.0,0.0028291744468963956,-0.0028291744468963956
1.5mg/mL,0.0,0.016975046681378374,-0.016975046681378374
HC,0.0,0.01980422112827477,-0.01980422112827477
Incisor,0.0,0.0028291744468963956,-0.0028291744468963956
needle,0.0,0.011316697787585582,-0.011316697787585582
aspiration,0.0,0.0028291744468963956,-0.0028291744468963956
organ,0.0,0.0028291744468963956,-0.0028291744468963956
OC04,0.0,0.0028291744468963956,-0.0028291744468963956
1st&2nd,0.0,0.008487523340689187,-0.008487523340689187
Cone,0.0,0.0028291744468963956,-0.0028291744468963956
Neutering,0.0,0.005658348893792791,-0.005658348893792791
Pulse,0.0,0.0028291744468963956,-0.0028291744468963956
Oximeter/ECG,0.0,0.0028291744468963956,-0.0028291744468963956
